date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:56	48979/48979	---MCZ	200	added ('OK')	text/html	etag:W/%223950463-bf53-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/home-2.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/home-2.html	(from )
20:36:57	208/208	---M--	404	error ('Not%20Found')	text/html	date:Wed,%2014%20Dec%202016%2015:06:59%20GMT	http://html.templines.com/robots.txt		(from )
20:36:57	1930/1930	---M--	200	added ('OK')	image/png	etag:%2255d76fca-78a%22	http://html.templines.com/sokolcov/garden-master/favicon.png	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/favicon.png	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:58	978/978	---M--	200	added ('OK')	text/css	etag:%2255d762b8-3d2%22	http://html.templines.com/sokolcov/garden-master/css/master.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/css/master.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:58	11416/11416	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76326-2c98%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/css/switcher.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/css/switcher.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:58	13288/13288	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76324-33e8%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/css/color1.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/css/color1.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:58	13288/13288	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76325-33e8%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/css/color2.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/css/color2.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:59	13288/13288	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76325-33e8%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/css/color3.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/css/color3.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:36:59	13288/13288	---MCZ	200	added ('OK')	text/css	etag:W/%2255d76325-33e8%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/css/color4.css	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/css/color4.css	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:00	95931/95931	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d762cc-176bb%22	http://html.templines.com/sokolcov/garden-master/js/jquery-1.11.2.min.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/js/jquery-1.11.2.min.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:01	35951/35951	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d762cb-8c6f%22	http://html.templines.com/sokolcov/garden-master/js/bootstrap.min.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/js/bootstrap.min.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:01	9470/9470	---MCZ	200	added ('OK')	text/html	etag:W/%223950465-24fe-53617f7238080%22	http://html.templines.com/sokolcov/garden-master/.	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:01	58146/58146	---MCZ	200	added ('OK')	text/html	etag:W/%223950462-e322-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/home-1.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/home-1.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:02	34097/34097	---MCZ	200	added ('OK')	text/html	etag:W/%223950464-8531-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/home-3.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/home-3.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:02	36275/36275	---MCZ	200	added ('OK')	text/html	etag:W/%22395045a-8db3-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/about.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/about.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:02	34251/34251	---MCZ	200	added ('OK')	text/html	etag:W/%223950466-85cb-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/shop-1.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/shop-1.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:03	28629/28629	---MCZ	200	added ('OK')	text/html	etag:W/%22395045d-6fd5-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/blog.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/blog.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:03	20246/20246	---MCZ	200	added ('OK')	text/html	etag:W/%22395045e-4f16-53c93f42ce7e3%22	http://html.templines.com/sokolcov/garden-master/contact-1.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/contact-1.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:27	145405/145405	---M--	200	added ('OK')	image/jpeg	etag:%2255d76303-237fd%22	http://html.templines.com/sokolcov/garden-master/media/home-slider/slide-2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/home-slider/slide-2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:31	164710/164710	---M--	200	added ('OK')	image/jpeg	etag:%2255d76304-28366%22	http://html.templines.com/sokolcov/garden-master/media/home-slider/slide-3.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/home-slider/slide-3.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:34	44547/44547	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e3-ae03%22	http://html.templines.com/sokolcov/garden-master/media/400x300/pr-1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/400x300/pr-1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:37	38003/38003	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e4-9473%22	http://html.templines.com/sokolcov/garden-master/media/400x300/pr-2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/400x300/pr-2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:41	42409/42409	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e4-a5a9%22	http://html.templines.com/sokolcov/garden-master/media/400x300/pr-3.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/400x300/pr-3.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:44	38228/38228	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e5-9554%22	http://html.templines.com/sokolcov/garden-master/media/400x300/pr-4.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/400x300/pr-4.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:44	12742/12742	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e8-31c6%22	http://html.templines.com/sokolcov/garden-master/media/76x76/image2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/76x76/image2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:45	3748/3748	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e8-ea4%22	http://html.templines.com/sokolcov/garden-master/media/76x76/image1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/76x76/image1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:45	28327/28327	---MCZ	200	added ('OK')	text/html	etag:W/%22395045c-6ea7-51eabc05b40c0%22	http://html.templines.com/sokolcov/garden-master/blog-post.html	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/blog-post.html	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:45	288036/288036	---M--	200	added ('OK')	image/jpeg	etag:%2255d76303-46524%22	http://html.templines.com/sokolcov/garden-master/media/home-slider/slide-1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/home-slider/slide-1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:47	3797/3797	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f2-ed5%22	http://html.templines.com/sokolcov/garden-master/media/brands/brand-1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/brands/brand-1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:48	4713/4713	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f3-1269%22	http://html.templines.com/sokolcov/garden-master/media/brands/brand-2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/brands/brand-2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:49	4625/4625	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f3-1211%22	http://html.templines.com/sokolcov/garden-master/media/brands/brand-3.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/brands/brand-3.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:50	4725/4725	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f3-1275%22	http://html.templines.com/sokolcov/garden-master/media/brands/brand-4.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/brands/brand-4.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:51	40924/40924	---M--	200	added ('OK')	image/jpeg	etag:%2255d762df-9fdc%22	http://html.templines.com/sokolcov/garden-master/media/370x250/img-1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/370x250/img-1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:51	3563/3563	---M--	200	added ('OK')	image/jpeg	etag:%2255d762f4-deb%22	http://html.templines.com/sokolcov/garden-master/media/brands/brand-5.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/brands/brand-5.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:51	41437/41437	---M--	200	added ('OK')	image/jpeg	etag:%2255d762df-a1dd%22	http://html.templines.com/sokolcov/garden-master/media/370x250/img-2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/370x250/img-2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:52	4391/4391	---M--	200	added ('OK')	image/jpeg	etag:%2255d762e9-1127%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in1.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in1.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:52	3913/3913	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ea-f49%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in2.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in2.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:53	6294/6294	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ea-1896%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in3.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in3.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:53	4124/4124	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ea-101c%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in4.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in4.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:53	5387/5387	---M--	200	added ('OK')	image/jpeg	etag:%2255d762eb-150b%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in5.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in5.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:53	4248/4248	---M--	200	added ('OK')	image/jpeg	etag:%2255d762eb-1098%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in6.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in6.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:54	4267/4267	---M--	200	added ('OK')	image/jpeg	etag:%2255d762eb-10ab%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in7.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in7.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:54	3358/3358	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ec-d1e%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in8.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in8.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:54	43092/43092	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76327-a854%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/js/bootstrap-select.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/js/bootstrap-select.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:54	3580/3580	---M--	200	added ('OK')	image/jpeg	etag:%2255d762ec-dfc%22	http://html.templines.com/sokolcov/garden-master/media/80x80/in9.jpg	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/media/80x80/in9.jpg	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:55	9378/9378	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76328-24a2%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/js/evol.colorpicker.min.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/js/evol.colorpicker.min.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:55	2518/2518	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d76328-9d6%22	http://html.templines.com/sokolcov/garden-master/plugins/switcher/js/dmss.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/plugins/switcher/js/dmss.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:56	109535/109535	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d762cd-1abdf%22	http://html.templines.com/sokolcov/garden-master/js/jquery-ui.min.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/js/jquery-ui.min.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:57	8375/8375	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d762ce-20b7%22	http://html.templines.com/sokolcov/garden-master/js/modernizr.custom.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/js/modernizr.custom.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
20:37:57	4414/4414	---MCZ	200	added ('OK')	application/x-javascript	etag:W/%2255d762ce-113e%22	http://html.templines.com/sokolcov/garden-master/js/smoothscroll.min.js	G:/xampp/htdocs/satpura1/html.templines.com/sokolcov/garden-master/js/smoothscroll.min.js	(from http://html.templines.com/sokolcov/garden-master/home-2.html)
